tempo,porta_origem,porta_destino,cwnd,srtt,retrans,ssthresh,packets_out,ca_name,ca_state
2026-07-13 02:32:29.220319,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:30.255059,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:30.255059,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:30.255059,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:30.255059,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:30.255059,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:30.255059,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:30.255059,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:30.255059,45106,5202,244,47,24,,4,reno,0
2026-07-13 02:32:30.255059,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:30.255059,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:30.255059,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:30.255059,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:30.255059,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:30.255059,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:30.255059,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:30.255059,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:30.255059,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:30.255059,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:30.255059,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:30.255059,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:30.255059,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:30.255059,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:30.255059,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:30.255059,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:30.255059,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:30.255059,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:30.255059,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:30.255059,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:31.289565,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:31.289565,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:31.289565,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:31.289565,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:31.289565,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:31.289565,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:31.289565,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:31.289565,45106,5202,244,37,24,,6,reno,0
2026-07-13 02:32:31.289565,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:31.289565,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:31.289565,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:31.289565,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:31.289565,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:31.289565,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:31.289565,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:31.289565,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:31.289565,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:31.289565,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:31.289565,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:31.289565,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:31.289565,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:31.289565,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:31.289565,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:31.289565,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:31.289565,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:31.289565,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:31.289565,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:31.289565,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:32.327446,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:32.327446,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:32.327446,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:32.327446,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:32.327446,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:32.327446,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:32.327446,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:32.327446,45106,5202,244,42,24,,6,reno,0
2026-07-13 02:32:32.327446,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:32.327446,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:32.327446,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:32.327446,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:32.327446,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:32.327446,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:32.327446,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:32.327446,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:32.327446,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:32.327446,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:32.327446,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:32.327446,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:32.327446,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:32.327446,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:32.327446,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:32.327446,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:32.327446,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:32.327446,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:32.327446,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:32.327446,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:33.362073,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:33.362073,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:33.362073,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:33.362073,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:33.362073,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:33.362073,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:33.362073,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:33.362073,45106,5202,249,24,27,,5,reno,0
2026-07-13 02:32:33.362073,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:33.362073,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:33.362073,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:33.362073,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:33.362073,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:33.362073,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:33.362073,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:33.362073,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:33.362073,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:33.362073,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:33.362073,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:33.362073,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:33.362073,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:33.362073,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:33.362073,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:33.362073,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:33.362073,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:33.362073,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:33.362073,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:33.362073,46296,5202,10,200407,0,,2,cubic,0
