tempo,porta_origem,porta_destino,cwnd,srtt,retrans,ssthresh,packets_out,ca_name,ca_state
2026-07-13 02:11:51.235290,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:11:51.235290,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:11:51.235290,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:11:51.235290,47562,5202,10,38,0,,0,cubic,0
2026-07-13 02:11:51.235290,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:11:51.235290,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:11:51.235290,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:11:51.235290,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:11:51.235290,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:11:51.235290,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:11:51.235290,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:11:51.235290,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:11:51.235290,45556,5202,86,44,21,64.0,1,cubic,0
